etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Amcor Ltd./Australia,"14,615","1,78,985",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,AMP Ltd.,"34,523","1,48,556",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,APA Group,"69,836","4,80,596",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Aristocrat Leisure Ltd.,"7,900","1,27,716",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Aurizon Holdings Ltd.,"15,326","61,422",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Australia & New Zealand Banking Group Ltd.,"29,862","7,06,389",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Brambles Ltd.,"23,779","1,75,412",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Caltex Australia Ltd.,"22,120","5,49,917",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Commonwealth Bank Australia,"17,550","11,73,145",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Crown Resorts Ltd.,"4,345","44,124",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,CSL Ltd.,"4,187","4,21,179",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Dexus,"19,908","1,49,082",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Domino’s Pizza Enterprises Ltd.,948,"40,347",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Fortescue Metals Group Ltd.,"67,545","3,09,527",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,Goodman Group,"43,845","2,78,629",,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/17,AUSTRALIA — 2.32%,GPT Group (The),"42,107","1,61,021",,
